EmployeeID,Date,Steps,ActiveMinutes,CaloriesBurned,DistanceKm,SleepHours,HydrationLiters,,StreakLength,ChallengesCompleted,BadgesEarned,LeaderboardRank,PointsEarned
872a6159-7e23-4f21-b47c-e8331d789f8a,2025-04-28T19:47:05.555Z,15122,136,215,8.077832721,4.106036508,3.913680583,,12,3,1,100,440
b7f0a989-af58-46a5-80c4-1e7d8053c4a9,2025-07-11T02:46:13.885Z,7995,102,588,8.374211985,7.297536155,1.491307601,,29,1,6,69,336
c2a26f4d-c34f-4d0f-8c34-84c9ce7e4685,2024-12-18T08:12:06.503Z,19118,92,592,12.1950622,6.648243868,3.15244514,,15,5,3,43,186
5e04ec52-fcab-4034-a9bc-bffd0b03995b,2024-10-31T13:14:25.303Z,17518,38,618,1.431845427,4.058011141,1.886990279,,15,5,6,99,14
faf05140-1284-453d-92b3-b7599ca961de,2024-11-29T07:14:42.725Z,18062,165,707,10.66698669,6.298059637,0.712366105,,9,3,9,50,71
18cc008f-43de-493b-a2ad-37bacc774e82,2024-10-03T05:40:49.504Z,5942,122,666,7.588630826,5.068812039,1.652475753,,25,3,10,68,391
5f778b1d-6756-4278-8697-a00c2159e5c9,2025-06-03T12:45:48.638Z,14047,137,293,14.29006473,4.032130869,3.255841321,,18,1,8,42,454
2f4eac35-b074-46fb-9a43-e4ac9e8079df,2025-04-21T06:32:28.183Z,14198,46,229,4.676198793,7.45642256,2.213843811,,22,4,5,92,8
3f288e01-e5b1-4218-a992-d323df4d3329,2025-04-28T16:17:00.700Z,5376,146,512,10.66454442,8.891593705,3.4673938,,12,4,8,1,222
9857d0b4-7a60-40b6-9da0-73eed5237716,2024-11-23T10:56:00.241Z,2255,56,657,9.876707174,4.51143581,1.04722521,,24,2,2,25,2
f3af12a6-d116-4af0-85a6-05086a0d5983,2025-06-14T21:06:34.063Z,14671,137,290,3.148232107,4.20226426,1.107687075,,2,4,5,53,468
a2b73988-e0a9-47c3-8159-94d09561e00d,2024-11-09T03:43:47.656Z,9784,118,391,11.50029382,4.449299035,2.41335267,,16,4,1,13,304
3d48c9ab-be52-45fc-aeee-1ef9163bcbd5,2025-02-08T14:19:00.251Z,13483,53,301,4.359517842,5.28236974,1.102671595,,15,3,8,54,73
f6e50385-d1ca-4d48-88f9-a58578854a60,2025-06-28T06:48:47.370Z,10931,159,448,11.94015688,6.828063091,3.637990484,,18,5,7,50,146
3fb64c1d-c763-44a8-99f0-750274b774a1,2025-02-03T07:25:55.993Z,18089,176,261,14.8687898,5.011606217,0.753723736,,30,1,10,89,147
c9b0b222-780b-4599-a258-394ee84cdbd3,2025-06-06T17:16:10.136Z,13400,63,384,12.55395703,4.106157961,1.732700622,,28,1,10,36,50
4d3dd48b-6d99-43d4-8af2-7ae95c1497e1,2025-03-16T13:10:06.594Z,9445,141,193,10.04680789,5.658987341,2.226322617,,13,2,10,49,123
cd61f1f2-bb50-4ebb-9eeb-22ab04bba40f,2025-06-04T04:58:24.726Z,5902,169,459,2.207076811,4.430461086,2.557961949,,30,3,4,24,243
5b2ce912-998a-4b4d-9bf5-45fa796a9e44,2025-04-28T19:35:19.415Z,15387,27,305,4.151413318,6.880489347,2.741761425,,23,2,5,28,24
ce7d2859-54cd-4e40-96ea-cfb53f4e4c96,2024-12-22T06:53:39.239Z,16611,76,525,9.989278756,8.002022849,1.791691023,,22,3,10,99,490
50cf974c-4871-4516-905e-5def5899dea8,2025-05-31T01:35:04.044Z,4645,112,673,7.798624957,7.931459652,2.877351885,,25,1,3,54,490
340f0aa5-afed-495e-882f-97fe76c63c5c,2025-05-16T10:11:48.586Z,16978,54,475,5.402278834,7.076062764,2.806343619,,6,4,3,66,395
88da798f-a056-428d-accd-b5ed02a9fd4d,2025-05-17T14:07:50.788Z,9357,94,690,5.417846454,4.808285294,2.370936241,,15,5,10,87,62
9431590d-ad7e-4f03-a050-c62cff2f17df,2025-07-20T07:54:04.969Z,2861,16,213,5.981725247,4.924524616,3.908891785,,8,3,2,62,25
009720d6-6bf8-4b34-86fa-23fc2c5e5733,2024-08-30T05:13:48.961Z,4776,16,157,13.16797984,4.561221554,3.565307785,,30,5,10,93,76
c2b1058e-f61c-490b-8ddf-b2e006803561,2025-04-08T09:34:10.836Z,13279,28,207,11.31987512,8.084994795,1.933370782,,26,4,7,20,273
ff0c4222-dd44-4d85-8991-3c28d0c10a37,2025-02-27T17:25:53.611Z,9969,90,395,2.977818832,4.366579469,2.680268195,,2,3,2,22,462
8cce343f-f32a-4fb7-b88b-48fa54c1cecc,2024-10-21T18:32:21.083Z,12006,136,699,3.78954867,4.395449359,2.449465083,,20,3,6,67,223
9900d973-de2c-4542-91e1-2921ce9bb57d,2025-08-10T06:07:21.818Z,14941,140,331,8.759366737,5.026800689,3.315863426,,2,2,3,59,187
a6902e8c-936f-4810-a4d6-61d339c60984,2024-11-02T12:30:24.364Z,6650,37,212,4.457805869,8.810613178,3.689522649,,17,3,9,32,249
813eda9e-753f-4f24-9047-96ee484581c2,2025-03-04T12:22:34.571Z,3070,170,582,14.38377121,4.304742252,0.626983627,,10,1,1,16,431
635a0060-49f3-4fba-8fc1-126d8be7a0f5,2025-02-10T12:38:13.810Z,5552,18,506,1.525790249,5.768409669,3.755543734,,21,1,7,25,376
03edeaa3-e3fb-432b-a510-98f6f1339b4f,2024-11-24T11:14:40.478Z,4014,175,664,3.223196725,8.033207446,1.033420788,,22,3,7,6,25
d3b0396d-b996-4a50-99a9-2273a1e8dbc8,2025-01-29T05:52:23.492Z,7117,107,472,14.7243047,7.477132611,0.986237361,,23,1,2,61,450
0b81cc7b-10be-4b6e-91f0-ea1ccc5fb2cc,2025-01-02T05:53:26.158Z,12411,104,504,2.920608852,7.332263203,3.033501318,,7,4,3,69,421
a7eb52fb-8569-4ec5-945c-3f0f8f1157a4,2025-04-02T09:02:47.850Z,2701,78,523,8.952735893,6.175419781,0.927337748,,25,5,7,54,42
0d0f148b-9042-46f6-96a3-53df332343d5,2025-01-07T13:57:08.982Z,9851,139,741,5.756696191,8.420619626,1.260543898,,16,3,5,26,31
c6fdbfbc-2576-4dbd-9f7c-a6ae5512cc51,2024-11-11T08:07:11.548Z,9531,63,364,14.90439383,6.331658852,2.341265777,,13,2,3,77,217
9f9c7082-67b1-4e1a-a2bf-8343a5039e9c,2025-07-03T21:55:21.690Z,3754,141,742,5.231423874,7.046288681,1.534857821,,20,3,10,38,275
91c24ff3-14b6-46f0-af74-08d20eff7d4c,2025-04-08T19:59:54.791Z,15240,176,410,3.991513367,6.762970665,1.179941078,,11,3,6,54,262
c65656b0-92d9-414d-a63d-95156ec78ffe,2024-10-16T05:27:30.490Z,15212,24,364,1.556515151,5.13873818,0.80929141,,12,2,5,15,151
b151ac9e-cd04-4274-b990-c7a9a1a46d6a,2024-10-03T04:21:18.655Z,10133,103,394,13.64667735,4.986786811,2.394602946,,25,1,6,80,11
c4919ec9-61e8-44aa-97ff-4fa0bb6920c7,2025-08-09T05:21:16.351Z,15743,74,572,8.8508734,7.456757088,1.287823448,,3,3,7,39,183
761a4628-30c1-4a4d-a44a-295c02759969,2024-11-22T01:33:44.917Z,6426,163,438,4.087264363,8.706207209,3.269926563,,15,1,4,33,267
73d97c9e-590a-49d3-a276-9bf3837d34f3,2024-09-01T16:31:52.375Z,16353,48,359,10.78524356,6.401922202,1.914357475,,3,5,3,44,51
0f37962e-81d8-4bed-ba91-8672eeb899bd,2025-05-30T04:49:07.144Z,14600,92,367,2.961577281,8.448649143,3.714478953,,15,1,5,47,264
3cb3d47c-e54c-4b93-9773-073c949e2dc4,2025-07-22T18:24:23.080Z,13157,125,727,4.314821206,6.610829446,0.836087361,,14,1,10,25,222
1358007e-ce8c-4ba2-b5b0-afa34f716880,2024-11-09T17:38:52.559Z,6588,180,157,11.70369691,7.821579193,0.639071629,,15,4,6,50,128
ba901f39-d360-4506-a967-e4ea7e60091d,2025-04-10T16:18:45.296Z,8561,29,317,12.97605855,5.236395482,3.57946259,,6,3,8,90,99
957cf8a1-a848-416a-a2fc-4069bfe84661,2025-01-06T22:17:29.023Z,8649,26,484,9.03774621,8.192341892,0.903461538,,2,2,5,51,225
b4aa9b9e-67b1-426d-9f53-b36e8bc1402e,2024-09-06T09:26:21.303Z,6478,12,481,13.13610316,6.165332783,0.537992708,,15,3,3,93,363
c79363c8-a67d-436d-b37f-1a7f2c61e63e,2025-06-28T05:59:38.024Z,2868,93,604,4.652159391,5.542209146,1.263509021,,10,3,4,76,131
b3de16c4-3a3e-48be-929b-b659cf38ca4d,2025-01-28T02:11:53.802Z,18323,75,507,4.598201171,7.380071091,3.698000565,,3,3,3,1,499
5b08a89d-625e-4152-b48b-6a1c3c6d7332,2025-02-07T01:30:39.506Z,4869,59,532,10.81890935,7.313742339,3.999323702,,30,1,7,92,55
19760e53-f936-430f-b787-c74989582c7e,2025-07-24T10:25:17.191Z,18573,149,347,5.846394428,8.189501167,2.166616825,,30,2,2,22,264
97bfb385-4e9d-4316-adde-ea20ca125788,2025-02-05T13:03:39.565Z,5512,133,442,1.350238431,4.20230379,0.886484716,,20,2,4,83,98
84449857-9d35-47a8-b0e9-0ae5f4940d84,2025-06-12T01:37:27.447Z,6125,53,720,8.255468756,5.814167063,0.821948193,,10,4,5,29,363
d266c5fb-6921-4753-a4cd-6d066d127179,2025-08-23T17:42:37.047Z,4820,142,692,9.466612773,8.777960379,2.636742753,,10,3,6,19,472
3f4206a3-478f-4183-a06c-13b8a05ee089,2024-11-28T16:12:57.054Z,2059,89,477,9.437210935,8.268928656,3.300918775,,13,1,8,27,296
b43fbee3-1cf6-4c9e-a25a-897488b10c75,2025-07-18T16:35:20.197Z,4336,129,505,9.002003729,7.419459693,2.648495293,,4,2,2,76,383
b3e72d95-7f2b-467d-92ed-e6869bdfc537,2024-10-22T02:29:08.029Z,16253,99,473,6.430189257,5.895959217,2.750002107,,25,5,6,92,417
a4d2653a-4b55-4715-ab0f-e992544f6f7a,2024-10-07T00:53:21.868Z,15361,125,277,5.466379625,8.439998725,3.309419284,,19,5,10,15,103
76c6a4f3-5510-4149-b9c9-9c8e3f3b87b2,2025-08-21T05:40:23.157Z,17107,161,674,6.526353747,6.178549439,2.050697237,,28,4,5,30,255
7b78ac91-e52d-49da-a572-80c448091eb5,2025-07-30T02:32:24.640Z,14580,161,321,11.65657,4.507584671,3.327848313,,6,2,3,85,354
ff7bda6b-06bf-4df2-83c7-d97401c0bdd1,2025-06-24T18:30:18.009Z,2927,69,550,14.06271414,5.796307635,2.870661983,,18,2,7,66,346
49274d20-3fe1-4068-be6e-04817d8b60bc,2024-12-10T03:30:34.208Z,19812,160,518,7.739479311,6.960665987,2.254999058,,3,5,6,100,40
937cdb1a-9169-4278-8a9a-15b1a4185f6c,2024-11-30T07:10:11.125Z,5199,87,385,5.174737876,7.65948875,3.161782026,,8,4,6,4,7
3f9fed00-907c-4ad3-b612-326fcb4c541e,2024-10-28T09:31:15.628Z,7648,33,501,1.052325224,8.031790649,3.35570996,,16,3,2,2,425
6c644c1d-e388-4eb3-b7c0-de64fea5e4e5,2024-11-08T10:14:49.268Z,9542,20,380,4.058765945,4.38436783,3.484905406,,14,2,4,46,55
a39a24e2-a169-4467-8a4d-371bcfeba609,2024-11-12T05:46:09.953Z,16687,20,595,12.81653032,4.621500913,1.117585166,,29,4,1,38,300
24a61a5c-0e3d-4c30-b8b5-7b79a7b35f04,2024-11-03T16:56:31.600Z,4196,178,473,14.36366756,7.46261048,0.632387698,,4,1,10,35,290
18a5348a-d3e3-4220-81b0-2638033c8622,2025-03-15T13:50:45.312Z,15026,122,150,10.46708945,7.449554458,3.853204822,,18,4,7,6,379
5afccb4b-954d-4ec6-90b7-821417b28b8e,2024-10-16T18:06:22.337Z,14360,67,772,8.402393626,5.606209991,2.992732955,,5,5,1,97,12
c950b53b-ecf9-4311-808d-f9e0fe8c6532,2025-05-16T04:43:19.275Z,18375,30,776,6.398106479,6.048082564,1.584404168,,2,3,3,84,27
feef4dbf-ab06-468a-bea8-9a7746aade83,2024-12-19T04:13:33.831Z,10706,147,342,4.929348766,6.045634652,1.684710604,,20,1,8,37,119
23a117bd-a1f1-4b54-b519-98fba895eb0c,2025-03-15T11:55:37.459Z,9363,132,631,12.82036978,7.954230895,2.422596197,,2,4,9,56,167
0e53d24f-b10a-46d3-9750-0bbe94648bac,2024-10-26T21:56:34.765Z,11807,36,347,6.034112766,4.818188811,3.755585533,,8,5,4,6,205
e282a23f-5f3f-4b95-9dac-2d309a7dda65,2025-02-01T07:41:20.590Z,6128,80,226,6.948596675,5.351012161,3.626622098,,9,5,6,99,405
3e67fb24-2fb2-4abc-b998-a2b4bb25773c,2025-01-03T13:38:01.455Z,7560,152,368,5.247388337,8.708474287,3.951361275,,22,1,10,60,323
ab936400-f84b-4917-b495-cbd709a100e3,2024-09-17T03:47:45.601Z,16769,23,403,6.43169606,6.476263283,3.727427801,,3,4,10,22,352
599e14d6-0c2d-49e4-addb-da93899c96cf,2024-10-18T08:26:49.524Z,13522,50,295,8.290799031,6.231033926,3.556421626,,4,4,7,27,415
04f4edbb-ee0b-4112-bb1a-487491f4f6c9,2025-08-06T02:22:36.976Z,7055,39,247,10.90132911,6.367123346,2.253298435,,7,5,2,12,289
2e6d6577-ffe1-40fb-881b-5b8e1baea9ab,2025-03-01T22:58:58.365Z,19399,124,164,4.817237063,4.27529869,2.40874183,,11,4,1,45,399
72ebb430-c0e6-4579-987b-a24d50432df4,2025-08-26T01:55:04.292Z,2161,55,301,11.00834135,4.749289022,1.137622304,,29,1,5,15,253
8e0f65db-0555-4f32-8b45-fad8796d1695,2025-05-11T14:58:25.488Z,13984,14,166,4.84698758,8.844711209,2.828141515,,1,3,7,22,61
fa86ee16-1fe2-43ff-8137-cc2a2552e38e,2025-04-04T04:57:11.116Z,4002,110,684,10.51751378,8.490199088,2.834587975,,18,2,5,6,459
d2c2aacd-abb6-4355-8729-bf8a121da829,2025-06-10T04:19:39.127Z,2511,154,750,14.51562598,8.807922058,1.013742732,,1,4,4,65,47
4161f6a2-a5c5-465b-9a51-3b673fdd56d5,2025-01-27T06:38:10.964Z,11919,131,643,9.785834406,7.77130573,3.805567435,,8,3,4,78,19
f3da9e34-60e5-43fd-a54c-eb94a0ef2e38,2024-09-18T21:28:44.998Z,6773,174,737,13.49631701,4.592674464,3.813890532,,25,1,6,32,194
ae7a5b4c-39d6-434a-9008-251ac95be948,2025-03-18T13:52:21.183Z,2421,129,260,8.292234395,8.057421183,0.915305763,,8,4,9,98,34
ed85ae4b-3ecd-4901-aa10-f7642bfd02db,2024-09-30T09:04:51.486Z,14976,19,789,14.65716264,5.776388586,3.114010921,,13,3,8,47,283
3002a07d-863b-41df-bc11-4d66e1171fe6,2025-07-14T14:31:20.194Z,9734,96,545,11.02923114,5.410392348,1.175595981,,25,3,5,95,416
93e9371f-d727-44f6-95b8-7e8d7f266e1f,2025-06-22T05:22:47.340Z,2534,51,755,10.21945581,8.792542421,1.103000094,,29,3,6,78,275
adbe32d8-fa41-4540-89ca-1741266e9ded,2024-12-15T02:42:37.535Z,14990,64,602,8.601465526,7.78951759,3.208837431,,4,5,1,78,162
779a215d-d1ff-4729-946f-46e786e6afd6,2025-03-03T13:43:29.413Z,18243,51,458,2.094286832,6.197408011,0.870370016,,11,3,8,73,137
d9d96801-dd71-4bf5-a905-5deeaba70909,2025-04-25T04:27:17.322Z,14211,171,284,8.656416994,7.507556568,0.632492786,,6,5,9,54,373
4565d0ae-3cdc-4cd5-8a7e-df697937431f,2025-04-01T23:25:47.037Z,12942,156,373,7.489338452,8.108029363,0.73017699,,24,5,10,8,221
6629a8f9-cecb-4dd1-97fc-2aa1e3fce7bd,2025-06-22T16:47:44.368Z,14892,94,375,7.987343718,8.01168648,3.288545738,,30,5,10,35,289
4a9bdf18-b159-4a11-b0b7-2fa39ff28e57,2025-01-15T18:09:57.999Z,12758,72,432,8.233349164,5.106017192,3.012678017,,17,2,3,96,42
4224c24e-762f-49df-a22c-1b526823ee56,2025-03-10T01:28:06.159Z,2919,111,627,2.006138526,4.587479431,2.420710699,,17,2,5,10,320
092200b7-a299-4cbb-85fc-ad3f61dd93dc,2024-09-11T09:26:58.301Z,4878,32,309,3.273777054,7.68417207,0.79918978,,17,4,6,40,259
ed5ac7cf-b85c-48f5-bc90-8c0e5d56d101,2025-01-08T13:14:10.024Z,3148,115,473,9.02973453,6.673263662,3.881043408,,15,5,1,88,290
cc1d2d41-cb13-4b25-838c-f224bdcac072,2025-01-08T17:01:00.918Z,17350,115,485,8.023585443,7.55658223,2.770984689,,19,5,3,13,218
6115e6b2-54e5-4449-83e7-2099050a04d6,2025-03-10T06:07:55.392Z,7626,70,746,7.085874578,6.259811052,1.552766718,,4,3,1,29,362
8f5ed206-3e55-41ce-9809-e8648d4d15dc,2025-08-02T14:07:54.977Z,10645,29,525,3.303183357,4.236468146,1.943909119,,9,3,5,7,379
2bf6305e-970a-453c-b083-ff9267c0e35d,2025-07-20T18:50:14.364Z,19679,105,150,11.32233449,7.897787374,1.949023512,,13,5,1,51,279
e9457e39-75b3-4670-9b5f-304f3d73d478,2024-10-17T07:42:28.543Z,2031,58,611,13.57439152,5.986652144,2.348369477,,19,1,5,70,214
def13900-88db-4e0c-a9a9-1363031a08b9,2025-02-13T15:01:34.532Z,14134,40,277,6.688716979,4.059241184,1.244086551,,4,5,7,28,379
9fdcaeb3-4996-4512-a548-fbac64d871a2,2025-01-01T00:28:45.744Z,18200,140,376,1.14320446,5.111693237,1.439761837,,24,4,7,32,267
00d27343-68a2-4448-8e6c-804c262f5e09,2025-07-14T12:05:55.113Z,18554,155,600,9.066607477,4.54760641,2.312600064,,13,5,6,22,13
fd01d16e-f28e-4945-b671-e07a79e4bf51,2025-04-29T19:46:36.811Z,14271,120,420,8.594843179,6.352441109,0.559820645,,29,2,4,85,48
0007aa52-6ae2-4f0d-8f5b-b7fbfbe3b48b,2025-05-04T04:26:53.559Z,15806,119,670,2.628613006,6.447704851,1.593791421,,26,2,8,36,107
ecdc0d77-234f-42f7-8bf7-bd853056fde6,2025-03-01T13:43:33.005Z,8798,91,303,11.07620637,4.304785587,3.667753796,,12,5,9,38,269
939658f3-5b32-4305-bde2-aad839c305e9,2025-05-09T16:55:04.288Z,3095,106,153,8.94719838,6.039449479,2.75499327,,19,3,9,28,330
f7ddd0a7-d8b6-4f01-837e-be62f147748c,2025-01-16T20:06:22.780Z,8496,134,279,2.366338992,5.786239782,1.871350065,,23,5,1,75,495
d8d01b4f-4e3f-49e0-83b9-9fdacd354db3,2025-03-18T09:42:08.157Z,18715,159,319,8.349768992,4.490892328,2.950265152,,25,2,3,58,65
43875203-e03c-4ee1-9ba3-b90d7c485850,2024-11-16T06:46:04.783Z,17230,119,608,14.5874616,7.915978192,2.505793256,,5,3,10,17,98
86818027-78dd-4579-a072-e53bd4b07df9,2025-05-15T00:04:19.973Z,15873,71,317,1.792139536,6.712106012,1.940540262,,12,5,4,87,252
dc131610-7e71-4e62-a095-6ddc06ea006d,2024-09-30T05:01:30.120Z,13943,118,641,8.481033672,7.743879345,1.85451669,,4,1,2,93,459
99fb3843-8abc-4d38-96f3-869649f2d7d9,2025-07-05T09:12:25.896Z,11404,104,602,9.207725031,5.836680353,3.078179857,,11,4,5,75,268
db4a549f-e94c-48d3-b01f-7b88c734ee91,2025-02-25T22:12:31.174Z,13615,123,651,2.877084649,8.380215209,0.50086802,,22,4,6,89,438
1e35d59d-f9a8-4a7b-bb85-51e719fa4370,2025-04-23T09:59:44.822Z,10334,15,286,3.794592503,8.139155267,2.292110472,,23,5,4,34,450
8de71687-ba4b-4e20-a9a5-411d6ead99f5,2025-05-22T06:45:29.676Z,11558,165,389,7.616549372,6.61304716,3.803346132,,5,3,4,8,217
ef5f054e-1414-4eb5-81a2-e3b25d27d3e1,2024-12-21T22:17:59.620Z,8970,96,416,6.19636417,7.691163294,3.731380885,,14,5,5,79,484
237d9db8-f17d-4375-973f-4699a567a135,2025-06-21T20:39:49.532Z,12062,81,535,8.658358338,4.848890465,2.515277819,,5,5,8,76,387
2cf0d7f2-ab2b-470e-a130-ffd5d500e1df,2025-07-16T23:15:25.290Z,5551,175,747,9.010876032,5.460701422,2.580973535,,27,1,10,37,45
2c59eed3-6e56-4e2d-9b95-f5086e7bbe85,2025-02-16T12:13:16.084Z,17683,65,763,14.57911776,7.5523216,0.509631986,,15,5,8,58,403
28523ace-3f07-44c5-a76b-1a9aaa3d574d,2025-03-13T20:36:09.528Z,6083,41,253,6.077195563,4.602379984,1.868527483,,15,3,10,33,211
c4519650-2068-4120-ac83-d31fbf990deb,2025-04-11T10:49:53.847Z,12313,96,271,13.71127274,7.586057029,1.327236058,,14,2,3,92,392
2d64093b-cb0b-4b42-a2ed-61b8c538fdae,2025-08-22T18:23:51.920Z,6786,133,291,14.42798658,4.32999112,2.699925639,,22,3,6,30,210
08ffb8ad-b732-4afd-9b47-fde2aae16b29,2025-04-04T08:05:58.486Z,16496,107,531,13.10768546,4.326244069,1.374084969,,13,2,3,60,176
dd309af5-adc6-47a5-8070-2b02616acc8d,2024-09-02T20:53:05.058Z,6950,32,253,13.91998361,8.471235289,1.440846653,,29,4,10,97,60
2bb3b208-b6d4-4192-a99e-ae847784b67f,2025-07-01T05:58:55.665Z,13104,127,567,1.972636678,6.532155184,3.416657077,,28,1,7,11,255
bb1a696f-65d1-417e-a965-aa0ba61a8486,2025-01-15T09:32:50.173Z,14673,144,631,9.405972727,5.672735187,1.515584347,,15,2,10,7,349
e1322d4e-181f-4645-95f2-ed2b97df346f,2025-07-31T03:32:34.376Z,11791,165,186,4.044202904,7.141999799,3.786093043,,25,5,9,31,128
40b155d4-8681-43d2-a3d2-a08138fa8953,2024-12-23T09:18:58.493Z,3390,75,568,9.403051862,8.464750459,2.292456118,,9,3,7,7,163
0dbfade6-13fc-4d9e-ba0f-5704a0a977e9,2024-10-17T13:42:57.490Z,10592,117,797,4.832931792,7.478443691,1.24350875,,19,2,9,40,256
898cfc2b-3142-44b1-bfdd-c3cee5ca435e,2025-07-12T01:41:14.892Z,10370,61,750,4.451213651,7.817280204,2.314052921,,24,5,6,28,427
0e48541c-8648-473b-bbf9-cb75b9c2607d,2025-04-05T13:19:38.660Z,19750,67,337,13.43112735,8.088853135,0.809676986,,28,5,4,56,462
89f4a935-fef1-4401-8f2f-f3422622d6dd,2024-10-03T01:43:54.042Z,12823,40,588,10.78264837,7.48855265,3.304418187,,5,2,3,7,329
602268cf-9a73-4084-9055-0f2104e4b93c,2024-11-19T05:59:12.402Z,17078,137,317,10.16387351,6.404802331,2.75922055,,5,5,4,84,271
aba3c8fb-a943-41ee-9fce-d69a52b8fd0f,2025-03-08T21:01:10.611Z,12531,73,518,9.36680773,4.960445578,0.998909246,,24,4,2,33,22
9083ce58-fa11-46fd-9040-266a4c60045c,2025-04-28T00:14:02.039Z,14383,146,561,7.811231683,4.454673405,1.089306202,,4,4,7,92,402
6f539b3c-3b77-40fb-a4fc-d0fe9f22948b,2025-05-24T20:27:44.725Z,6616,60,175,4.006941869,8.55888939,1.968763068,,15,1,8,52,305
14639bf3-f6a7-468b-a7a2-d3fc9148595a,2024-11-05T17:43:46.116Z,6221,93,636,3.819608555,8.339888089,2.843880533,,8,4,4,93,278
c4806f48-04be-4d4c-90c5-ea450810b825,2024-09-28T09:19:36.940Z,19522,60,765,7.520543261,5.807356391,1.302066282,,28,2,8,85,20
d29d9963-c42b-4a28-adfc-145f8fa5d9b3,2025-06-08T13:03:17.403Z,5635,124,694,8.240610871,7.395192877,2.313694721,,5,5,10,22,355
f8d79d80-f9c9-48f7-8045-a4fb0ccf8b02,2025-03-26T03:35:58.783Z,8307,90,233,6.866009391,8.222311937,2.508349945,,30,1,10,41,301
793003d2-f6a8-4b23-ac2b-f5edc112a968,2025-01-17T20:23:27.755Z,7310,75,253,9.612828677,8.085294381,0.722274008,,17,3,1,87,204
14bc8556-fc95-4edc-a482-890a80f6682a,2024-09-23T20:12:19.533Z,13872,179,295,14.58488774,6.734455263,3.557910673,,13,4,1,95,40
ed3c5e21-0234-438a-a120-fda722d41f58,2025-06-17T01:33:33.961Z,18430,36,498,11.03155587,4.859960462,1.450951062,,11,2,10,100,34
0d20999a-80b0-4175-8762-3f4a056512ad,2025-02-12T10:04:30.295Z,19653,64,494,14.20537957,4.373655313,1.963498508,,4,4,10,99,315
c1cdaebb-0169-4528-8a03-9477f2cb395c,2025-04-02T04:52:05.772Z,3202,174,541,3.566520195,8.398141751,1.792179129,,18,2,1,15,420
ccf32fb9-683f-480e-b3dc-76ef451266b0,2024-09-18T23:37:58.656Z,7206,148,571,1.68649778,8.12265156,3.58716936,,28,4,2,65,420
bf7da693-1078-429f-b5d3-104f252806a3,2024-12-13T10:19:37.883Z,17423,64,274,7.394943478,8.571681705,1.238570325,,3,4,4,2,440
67880853-23d0-4639-8597-11b463b82ad2,2024-12-22T01:46:13.068Z,8619,36,573,4.501138712,4.493930606,3.257304888,,5,1,5,74,255
33cf3fc4-13b6-4b27-8930-53c6b4d4c462,2024-09-11T00:54:40.535Z,5706,97,341,11.91992624,7.447907816,0.578348336,,10,4,8,18,28
75a5af46-60d6-490e-81de-eb48edf8d719,2025-03-20T01:34:14.392Z,9439,23,237,13.88621836,6.565910597,0.931666337,,21,2,8,59,383
8fc29e86-036a-463f-80de-448e4491ad79,2025-02-01T00:55:42.200Z,11521,121,389,14.53975397,6.891523804,3.897538875,,27,4,7,61,491
10c3fe6f-e5ce-44ec-8d1b-a46c360cd473,2024-12-27T11:25:28.622Z,17208,109,359,2.743328553,6.52501701,2.926408643,,3,3,10,81,31
9a421ff1-2c7f-4181-939c-220756a10df1,2025-06-03T01:08:12.885Z,7482,67,573,2.476358382,6.340005309,3.601718689,,20,1,8,62,188
fc352290-d1ef-4e3d-b1d5-fb404f94339f,2025-02-13T05:07:04.477Z,17477,104,643,13.75917833,5.962116072,2.189412186,,15,3,4,31,304
559a8ba0-69dd-4973-8c3f-a22a33b6f954,2025-06-25T02:37:21.554Z,12946,151,633,3.692015062,7.367084058,3.404982164,,7,1,9,94,132
cc0d8013-e012-4095-8ab5-6bf79e33c607,2025-03-11T19:20:37.548Z,4058,89,231,12.65008816,5.246239907,2.945282895,,14,5,1,4,385
875cbcd8-b6d5-4d90-ac1b-6ee91b4b6440,2025-06-08T23:54:26.788Z,7505,82,671,2.155132853,7.934779121,1.310893065,,21,1,1,51,90
00cea4f3-c1f6-4e80-9447-8116d6f0d705,2025-01-28T19:12:59.017Z,10150,71,241,3.36968268,6.935670683,2.157462591,,1,5,1,2,132
1b89e255-9eb1-4da3-918b-edb3e056089a,2025-05-20T16:28:29.292Z,14566,144,498,3.833913968,7.07674784,3.107781516,,1,1,10,56,8
b0c5d0d6-d801-413a-88fc-4173410a0fa3,2025-04-09T11:47:59.576Z,10748,178,376,12.01798647,6.803142304,2.01190602,,2,3,9,27,282
be5c1f06-26ae-4e24-be9a-f355be5f99e6,2025-04-18T21:47:10.260Z,15486,133,641,9.992530907,8.011367997,3.256560498,,29,5,1,82,226
b153a1d0-8a23-4366-8b07-a5e534b64ade,2024-12-19T11:17:57.008Z,17381,109,758,12.47441358,4.356562297,3.514381766,,5,5,8,86,42
d793044c-55de-46a1-9dff-65c0efc1acd4,2025-01-29T22:18:47.522Z,6380,112,486,9.491610186,6.044970461,3.568175694,,5,4,10,34,52
f78c40dd-3e09-4d66-bf38-48f1c666bb8a,2025-06-04T16:08:43.031Z,6510,109,248,11.81486715,5.529963913,1.158195539,,26,5,10,34,51
c1e59618-e421-43c8-b349-8cebe755b58c,2025-05-09T19:48:14.066Z,6214,45,311,14.87421628,4.465149196,3.118535016,,9,5,10,27,106
